"
                    2020-11-25
                ",党阿飞,在IMAX巨幕下看这部电影，音响效果气势磅礴，画面色彩饱满具备冲击力，银幕画面动感十足。IMAX呈现出的视觉效果和感官体验真的非常惊艳，实现了故事细节精致考究，也帮助电影故事实现了立体、生动和充满感染力。整个影院都被这个温暖的欢笑故事所充满，不由令人身心放松，融入其中。
"
                    2020-11-25
                ",沈小璐,跟闺蜜去看了Imax场，两个超龄少女全程笑到肚子疼，已经不记得第一部是跟谁一起看的，只留着温馨又爆笑的印象，这次Imax放大了视觉冲击，冲进文明人山谷、两个妹子溜出墙外去玩，还有雷霆狂花拯救行动这几段看得超级爽~~跟文明人妈妈同款发量的我，早上去看之前刚好还洗了个头，看到她头发飞成一朵云的镜头，简直找到了人生知音哈哈哈哈
"
                    2021-02-18
                ",`青睐,奶奶👵果然没有让我失望 八块腹肌秀翻全场 nice
"
                    2020-11-28
                ",朝暮雪,"第一部是讲走出山洞，追随光明，第二部则是探讨家庭与独立人格间的矛盾。
瓜哥觉得一家人就该呆在一块儿，他不希望小伊离他而去，他太爱女儿，以至于他的爱变成了束缚女儿的枷锁。
菲尔和霍普为了保护晓晓“为”她筑了一座高墙，但代价则是晓晓难以获得成长。
正如小伊所说，这座农场就像他们的洞穴。
如果咕噜一家不遇到文明人一家，他们永远不知道自己的家庭存在许多问题。
如果文明人一家不遇到咕噜一家，他们也不会意识到自己的家庭并不是看上去那么完美。
两个表面和睦相处，实则貌合神离的家庭偶然相遇，逼迫他们去解决他们始终选择逃避的问题。
虽然解决问题的过程中不可避免地会争吵，甚至分崩离析，但大家畅所欲言、表达真实想法绝对比虚假的和谐更好。
建议把续集放一放，先拍《雷霆狂花》外传吧，讲一讲初代雷霆狂花和二代雷霆狂花的故事。"
"
                    2021-02-18
                ",小狗就是最好的,"即使环境总想让两个女孩雌竞，但她们仍然能变成最好的朋友。
以及母系部落就是最蒂的！"
"
                    2020-11-27
                ",瑾羲Qing,好好看。两个女孩子的友谊真可爱，带她第一次出去飙飞猫，第一次找到生命中的好朋友的那份喜悦。也许走着走着会散了，可是别忘了，对同类朋友的渴求也是我们天性中的一部分呢。他们的农场真是厉害了。最惊喜的当然还是奶奶了，最后的姐妹们可以出番外了，头发真狂野！真的太适合加班间隙来充充电了！
"
                    2020-11-29
                ",赫恩曼尼,比第一部还好看，纯美式，无添加，在电影院里看嗨了，笑成了傻子。
"
                    2020-11-24
                ",velvet,非常标准的好莱坞电影工业流水线作品，亲情、爱情、友情一锅炖，兼顾合家欢笑点。观影过程中稍微有一点不适，自诩为“文明人”想象而出的所谓“野蛮人”的故事，借此歌颂所谓“野蛮人”的纯真和批判所谓“文明人”的偏见，其实骨子里仍是西方那种以自己的想法为中心的傲慢价值观；然而我这个观众在做出这些评判的时候，我又是站在什么角度呢？
"
                    2020-11-28
                ",龙伟平,“你的假发飞回来了。”哈哈哈，年度最好笑的梗。
"
                    2020-11-27
                ",深夜声噎,墙里墙外隐喻深刻，不是我说在座都是三文治，终于还是在一片五颜六色的芭乐中睡着了着凉了，不合时宜的午夜场，以及日常无谓3D减一星，听说流浪地球也要2的时候瞬间决定不去看重映加长版，别3了。
"
                    2020-11-27
                ",桃桃林林,7分。因为太喜欢第一部，所以也会对这部要求更高。娱乐性仍然很强，但看久了还是觉得乏味，剧情上的算计也有点多，反而让人觉得刻意。包括不同人群，狂花拯救三个衰男这种，也不是不好，就是太算计了。
"
                    2020-12-25
                ",淋,隐私，就是你可以只闻你想吻的臭脚
"
                    2020-12-01
                ",又双叒叕,别拍续集了！赶紧搞《雷霆狂花》外传！立即！马上！
"
                    2020-11-27
                ",水浒三国金刚,野蛮文明起冲突，破墙冲向新世界
"
                    2020-11-27
                ",嘟嘟熊之父,智力是傲慢的、怯懦的、虚伪的，武力才是解放天性的、一本万利的、凝聚人心的。一首献给铁拳领袖的赞歌？
"
                    2020-11-27
                ",利维坦,梦工厂，你终于记起了他，接着守联续集安排一下！！！！
"
                    2020-11-27
                ",天马星,等待7年出来这样一个续集，我觉得没必要，几乎犯了所有续集会犯的问题，故事乏力，人物扁平，笑料不足，把现代那一套往原始时代生搬硬套，这样各方面都在偷懒的续集，看完没有任何波动甚至觉得聒噪。
"
                    2020-11-28
                ",微微の酒意,？？？？我为什么要来看这部电影……
"
                    2021-01-07
                ",浩子菌,梦工厂出品，必属精品，太适合合家欢一起观看了，狼蛛看着好像蜘蛛哈士奇啊，笑死我了，那智慧的眼神确定不是二哈嘛？剧情嘛也很顺应当今女权主流，主题虽依旧是爱与成长，但不再是什么英雄救美了，而已是乘风破浪的姐姐们勇救家人了，
"
                    2020-11-28
                ",Maniac,中文影评，烂。英文影评 boring。消费IP的第二部，狗尾续貂。前面半小时无聊到直接睡着，但是厅里的女生笑的挺开心的。第一部年代久远了，但是记忆里非常好看的。这一部剧情无聊且凌乱，没有新鲜感，唯一亮点是老奶奶的头发，其余就剩基情和girl power了，费劲吧啦凑够90分钟，仓促结尾，圈钱意图明显，完全不知道想表达什么，甚至可以用庸俗来评价这部电影。动画电影还得看迪士尼和皮克斯啊。
"
                    2020-11-27
                ",欢乐分裂,比起第一部的单纯欢乐，这一部明显有更多诉求——女性主义的张扬，男性在家庭地位中的唱衰，文明与蛮荒的对峙，以及隐隐显露的环保主题等，糅合在一起令人眼花缭乱。建墙、破墙大有意味，你以为墙内一定安全吗。
"
                    2020-11-24
                ",明光暗影,"场面更大，角色更多，想象力奔放，画面五彩斑斓，动感十足，大有《冰川时代》系列的发展趋势。可惜情节设计及笑料并不比第一部强，且主题元素过杂且散，比如“原始人”与“文明人”的文化冲突，仅浮光掠影并未深挖，“环保”主题也是。或许，这仅仅就是一部精力全放在眼花缭乱的爆

米花娱乐性的合家欢动画片吧。。。"
"
                    2020-11-27
                ",Likekids,挺闹腾的，看完内心毫无波澜....
"
                    2021-02-16
                ",江湖骗子,哈哈哈我喜欢雷霆狂花那一段！！
"
                    2020-12-01
                ",袜纸小姐,十分满意！外婆牛逼！！！很女权了 很多场景都笑到肚子痛 喜欢喜欢 男主的青梅出场后 女主能和青梅作好闺蜜而不是吃醋这一点上就很有高度了
"
                    2020-11-26
                ",[Deleted],虽说远古时代怎么编故事开心就好（比如脑洞般的蜘蛛狼、punch monkey，姐妹会），还是有些惊奇Betterman一家的开心农场，幻想的进化跟随着时代的认识完全符合了“种田文”设定，不仅仅是动画中常见思维的穿越（现代人意识），也在不同纬度下构建了“明日生活”（现代社会体系）
"
                    2020-11-27
                ",亵渎电影,第一部在剧本的大方向出了问题，第二部还是有问题，虽然编剧给瓜哥转正了，他貌似成了主角，可惜后半段转向了香蕉和猴子来解决问题，相比之下还是第一部的大框架更好，也更有娱乐性。像第二部这种技巧痕迹太重的设计，多看几段就觉得乏味，不过这种一切技巧全为娱乐性服务的宗旨，倒是值得学习。
"
                    2020-12-21
                ",玉娇龙,走出暗无天日的洞穴，却冲进危机四伏的高墙。找到称心如意的伴侣，却面对劳燕分飞的困局。不是要找一棵树，而是要找一个家。若不曾共担风雨，就不能携手向前。闪电中绽放的雷霆狂花，是女性觉醒的尊严。汗水中起舞的香蕉兄弟，是男人含蓄的浪漫。明天并不遥远，幸福近在眼前，与爱人热恋，与家人团圆。一部融合了阶层意识差异，爱情价值观探讨，女权觉醒，五花八门议题的合家欢电影，却丝毫不觉得说教，娱乐性非常高。现代与原始的融合一点不突兀，对“窗口”的沉迷，过分依赖“文明”的自省，总体上是怀旧的，用远古的框架讲述：一个农村傻小子进城贪恋纸醉金迷，最后幡然梦醒抱得美人归的故事。怀旧的美式金属乐+雷霆狂花，80后一定会心头一震，这不就是小时候希曼和希瑞的味道嘛！美人救英雄，来的挺是时候的，正确且有效。心形石头那段想起李晨了。
"
                    2020-11-29
                ",薇羅尼卡,八点几分真的是...are you fucking kidding me?故事老套又俗烂，还必须紧紧抱住“女权主义”的大腿根儿，看到几个女的骑着狼蛛来拯救三个被裹成香蕉状的男人，真是给我笑吐了。文明人的家园设定又晃眼又偷懒，最后你强断花果山的水源就这么给糊弄过去了？Everybody becomes family now~讽刺，无趣，无聊。
"
                    2020-11-27
                ",kakakarl,我可真是太爱这个系列了，视觉奇观依旧，笑点塞得很满，狼蛛是真的狼加蛛（谐音梗是要扣钱的～中文配音还有王建国），既有沉迷电视和手机的简单讽今，也涉及文明人和洞穴人加上铁拳猴，蕴含着文化和阶级的矛盾，还有“墙”内虚假和平，极权金刚的恐怖势力威胁。女权意识觉醒的尺度把握的刚刚好，在笑点里疯狂输出。
"
                    2021-02-18
                ",小丑面具,没第一部好看惊艳
"
                    2021-02-25
                ",萝米欧,雷霆狂花和他们拖后腿的男人们，绝了绝了，尤其是原始男人类就喜欢足浴和桑拿这一点，哈哈哈哈哈哈哈哈哈哈
"
                    2020-11-29
                ",CyberKnight电子骑士,"几乎和第一部一样出色。居然讲了个美国当下的故事：红脖子与白左从最初各种矛盾冲突到最后再度融合。瓜哥一家是穴居人，类似美国底层红脖子；而所谓“betterman”（文明人），处处拿腔作势，自认高人一等，表面仁义道德，实际自私自利，正如某些白左。这种讽刺性，且不说是否合理，确实黑色幽默味道十足，也让影片有了很强的现实意义——与批判媒体和政府部门的《理查·朱维尔的哀歌》有异曲同工之妙。

单从动画片角度看，也是想象力丰富，笑点多多，画面绚丽！特别是一众雷霆狂花“英雌救壮”桥段！配合着女子金属乐队的火爆节奏，犹如金属乐MV式的运镜，又女权又酷又有趣！

唯一遗憾是结尾比较随意，几个细节和一场战斗就消弥种种矛盾。过于好莱坞了。当然，指望一部商业动画片深入探讨这些大问题有些奢望，毕竟已经看得很开心了。"
"
                    2021-02-15
                ",yum,妈耶，居然重启续集了。
"
                    2020-12-18
                ",鼓腹游,瓜哥跟菲儿这对基情无限，雷霆狂花组合拯救世界！笑料段子层出不同，穿插了很多美式无厘头梗，还有“墙”的文化冲突的隐喻，在家庭亲情元素的基础上，加装了女权和“同志”佐料，很接地气。把发行打包给迪士尼后，梦工厂的制作也越来越迪士尼化了，真不愧好莱坞工业体系。还是适合家庭亲子系列。7.5
"
                    2020-11-29
                ",Cycble,"①当你建起巨大的高墙，心也被束缚在一个地方，更安全吗？不，巨大的禁忌生发巨大的诱惑。

②切走了别人的喷涌之泉却妄想用几根香蕉来滴水相报，这个平衡太脆弱，拿人钱财，替人消灾，不是不报，时候未到。

③没有你的明天是否好过没有你的过去，我想你。

④吵吵闹闹睡着了，醒来竟然完全不影响，不知道该高兴还是难过，减一星。"
"
                    2020-11-27
                ",？者,第一部就不觉得好，这部也一样，理解不了这系列为何这么多人喜欢
"
                    2020-11-27
                ",艾晨,疯狂的狗粮，蠢萌，欢乐，酷炫，甚至还有点热血，想象力一级棒。
"
                    2020-11-28
                ",/\/\/\/\/,依然围绕“明天”的主旋律，文明的原始表现真是可爱至极，没有让我失望的七年等待，还想再看几遍
"
                    2021-02-16
                ",哟西思密达,"完全无法理解为什么会有8分。怎么看都是一部反现代化，强调女性崛起的无聊动画片。
笑点也和第一部比差太多"
"
                    2020-11-27
                ",Paco,没太认真看，但提醒了我为什么小时候是从动画电影开始热爱电影的：因为动画最追求直觉性，直觉能带来大且舒适的信息密度。
"
                    2020-12-19
                ",三千岁,第一部讲原始人的生存压力，这一部前半部分在说生存观念和生存方式，是理所应当的命题再探索，可惜了，到了没绷住。最后用蹩脚的高潮结尾代替了这种思考，一贯的大团圆和谐结局伤害了立意，降低了表达维度。如果说原始有终点的话，只能是现代文明，二者相互缠绕交织所产生的人文思索要远大于用家庭观念草率达成的所谓团结共识。至于淋浴、人字拖、窗户、桑拿、墙等现代文明只言片语地点缀更是鸡肋，在低幼叙事与严肃课题之间选择了重度娱乐，无法兼顾，更没能做到有效平衡。45分钟后就彻底跑偏了，香蕉的创意实在笨拙。影片在视觉上较第一部变得更加斑斓、绚丽，置景也更为梦幻，反倒没了原始人的粗犷和野蛮，基调整个都不对了。
"
                    2020-12-20
                ",Adeel  Akbar,作为一部动画片，并没有让人笑出来，想表达的成人世界的东西太明显了。没有第一部那种纯粹的温暖。
"
                    2021-01-16
                ",triumph,这部明显不如前作，也许是看了太多美式电影，所以每处小创意我都料想到了，不是很惊喜。套路如下：不可调节的阶级矛盾，三观不一致，只要一起经历一场浩劫就自动消除了，殊不知平淡才是消磨两个人感情的罪魁祸首；有危机的时候，偏偏要上演表白的戏码，根本就不符合人的求生欲望，看起来一点都不感动，甚至两度犯困。
"
                    2020-12-21
                ",glim,想起来，美国这两年的动画电影，一言难尽地倒退
"
                    2020-11-28
                ",粒小喵,Girls power！我没想到续作居然可以丰富到这种地步！充满象征意义，同时又融合了多元主题，女性主义，中年危机，爱情的迷茫，文明间的碰撞，环境可持续发展……还有超动人的环境和世界观设定！哦看那些漂亮的怪物和植物！真棒！
"
                    2021-02-18
                ",古怪因子,好看好看好看！姐妹拯救世界！！
"
                    2020-11-29
                ",所有团的团长,本来1是挺简单好玩的故事，现在得有女权，得有环保，得卖腐，还得批判现代社会现代生活，看到最后真的挺累的。好莱坞的编剧现在可真不容易。
"
                    2020-11-27
                ",西帕克,女性版“疯狂麦克斯”雷霆姐妹，符合了如今的时代潮流。小恶魔则也可以靠配音饰演一个和自己完全不同的角色。各种混搭蠢萌的动物也是亮点。看完想养“狼”蛛了。
"
                    2020-12-12
                ",同志亦凡人中文站,男的都是花瓶，原始人谈起恋爱来居然比现代人还歪腻，这地球是越来越像阿凡达星了...
"
                    2020-11-27
                ",白日梦枕貘,真，动画，有点幼稚了。
"
                    2020-11-30
                ",Don、,"讲述了新旧思想的碰撞，两种文化最后互相融合的故事，剧本核心想法上来说。。马马虎虎。表演很浮夸，特别闹腾那种小丑式表演，然后美剧和电影梗玩的很足，不过我对这种美式梗幽默不是很感冒，大部分都不能逗乐我，但也会觉得有些情节还是蛮逗。总体来说这次主创团队，特别是前期团队，估计都玩疯了，这个电影要形容的话很像一篇浮躁的散文，讲的线很多，内容也很浮夸，不过我感觉故事大体上还是融在一起，总的说来还是形散神不散的。这是一个浮躁文化下集大成的作品，浮躁文化优点都具备了，缺点除去了不少，算是马马虎虎有点意思。对了画面不错有些镜头很漂亮～"
"
                    2020-11-27
                ",风间隼,趣味和想象力都不如第一集。主创连脑筋都懒得动了，直接在原始世界整出一个现代人庄园来，然后驾轻就熟玩起了中产阶级后花园里大派对那一套，让“原始人”的卖点大为失色。音乐还不错。
"
                    2021-01-27
                ",西楼尘,在身边建了堵墙，也在心里建了一堵。在眼前开了扇窗，也在脑中开了一扇。堆叠就是穴居人的农场，农场却是文明人的洞穴。摆出绝杀阵型的少年，想要隐私获得自由。被围墙保护好的姑娘，想要伤疤当做勋章。当泉水孕育出绿洲和瓜果，男人却想躲进桑拿。当发现寻找的明天不是地点，懂得爱不用摩擦也能燎原。
"
                    2020-12-02
                ",托尼·王大拿,将首集与续作之间这些年的种种热点一股脑塞进去打造出一出好莱坞式的和谐礼赞，没有LGBT话题可能考虑到原始社会的头等大事毕竟还是种群延续。
"
                    2020-12-18
                ",虾坨坨艺仔,哈哈哈哈哈哈哈哈哈哈啊哈太好笑太魔性了！！！一切都是那么得原始，伤心了不会在角落里流泪而是疯狂爬树扔石头和毁树。看到一半还以为要变百合片了哈哈哈哈哈哈！
"
                    2020-11-27
                ",kylegun,巨蝶之森，八脚蛛狼，筋猴拳语，飞蝠假发，各种怪奇物种保持质量，八十年代奇幻重金属风雷霆娘子军有点燃，还致敬了《虎胆龙威》第一集的结局，这系列和《天降肉丸子》系列都是怀旧宅物大集锦；但主要还是小两口打情骂俏，You are my tomorrow 啥的，修罗场都变成了姐妹淘，挺省事
"
                    2020-11-29
                ",朝阳区妻夫木聪,依旧想象力爆棚，价值观包裹的也算得体，嘻嘻哈哈一股脑傻嗨，还是动画片最可爱了。but 3D真的没必要哈。（btw一起去看这部的小伙伴也是当年一起看第一部的人，七年过去了，有些人还在，真好。）
"
                    2020-11-24
                ",枨不戒,延续了第一部的搞笑风格，笑点丰富，非常适合一家人去看。故事的内核依然是家庭，是安于保护圈之内还是揭开新篇章继续冒险？对于新事物是排斥还是接纳？重要的是观点还是具体的人？影片看起全家欢，道理讲的并不少，把现代人的纠结包了个原始人的外壳，很多点都能让人get到。另外，IMAX的视听效果非常棒。
"
                    2020-11-29
                ",私享史,充满了说教的人设、台词和剧情，墙也好、家也罢，文明与自然、冲突与和解，全都了无新意，唯一的新意大概是米兔时代让英勇的女性去拯救被俘的男性。眼花缭乱的炫技既加分也减分。加分项是各种充满想象力的合体动物造型还有原版配音。（本片及其前作在美国口碑都很一般，而前作在豆瓣进了TOP250，“文化差异”。）【广百金逸】
"
                    2021-01-08
                ",冰山的阴影,相比第一部前半部分也太弱了。
"
                    2020-11-27
                ",叉叉,第一部还是在英国念书的时候看的，how time flies~ 想象力依然疯狂绚丽，画面精致，也没有情敌见面分外眼红的烂俗桥段。合理怀疑墙的部分在内涵某些国家，we built the wall to protect you，听着耳熟不。以及，谁不想养一个Ryan Reynolds当宠物啊！I mean it's Ryan Reynolds!
"
                    2020-11-27
                ",Doublebitch,IMAX效果真好，有好几段仿佛在玩USJ，我觉得这大猫我能看它一整天。
"
                    2020-12-22
                ",前苏联游魂,"雷霆狂花敬自由，笑死我了。女人拯救世界，晓晓也让人非常喜欢，没有落入俗套。非常工整的剧本，立意很棒。
1.他给我一种奇怪的感觉，好像我的胃里有蝴蝶。
2.以前我每一次受伤，都会留下一个看得见的印记（疤痕），可这一次我伤得好痛，却看不见摸不着。"
"
                    2020-11-28
                ",晚不安,很费力才想起七年前的第一部讲了什么，同样是在家庭的原始框架下探讨文明的意义，第二部则更为直白地设置了一个偏反派的文明人家庭来对照，在生活冲突和恋爱危机上做文章。合家欢的氛围依然浓烈，拿窗户和移动木框象征电视和手机的想象力也是精彩的，只是全程急促的节奏、夸张的动作还是让我看得了无生趣，也很难认同以引入更大反派来解决（搁置）分歧的老套方式。第三幕的女性同盟倒是真诚和自洽的，但设计感也过重了些。
"
                    2020-11-27
                ",zhang 2nd,绝大部分笑点都get不到
"
                    2020-11-28
                ",tangerine,走进电影院，我花了一些时间观察那些来迟并弄出非常大声音的孩子，我很难说好多年后，这部续集会不会对他们造成第一部对我那样的影响，也很难用今天的眼光去审视当年的自己，比较两部电影的差异，只是有一点是不会变的，梦工厂永远都在拍这样的动画片，七年前是这样，七年后也没变化，这不一定就是好的，但我珍视这份初心，就如同它珍视我的童心。
"
                    2020-12-18
                ",Quester,一直不太喜欢这个IP，上一部也是，口碑两极化。对于我来说，还是“夹带私货”的问题，如果仅仅是当成儿童动画，其中对于原始人类，智人和尼安德特人的关系，讲得也太概念化了，进化是几万年的事，不是这么儿戏的，其中的动植物和水果，就是把环境放在唐代都显得十分不合理。有人还无限拔高这个动画，就更显得滑稽了。这一部夹私的问题更明显，说教“文明”和“私有化”“享乐”的关联性，这是合家欢动画该做的吗？
"
                    2020-12-29
                ",sherrychan,女性力量。
"
                    2020-12-21
                ",瑞思勒之墓,尴尬低龄预警……美国动画大厂能把幼教套进各种剧情里，我感觉自己上了堂小学亲子生活课……在精致画面已经不再新鲜的动画市场里，这个低龄剧情真的不适合我了……我应该是缺个孩子……
"
                    2020-11-27
                ",魂,还是有冰雪2的水准的
"
                    2020-11-29
                ",猪头妖怪,好笑，想象力也丰富，但整个故事太模式化了。让人从头至尾都沉浸在一种缺乏惊喜感的愉悦之中。
"
                    2020-11-29
                ",桃不碧,太好看了，带着我五岁半的女儿看，希望她能从中理解现代文明和原始人性的冲突，家庭的聚散，成长的变化，当然最最重要的是女性的力量，女性团结的力量
"
                    2020-12-04
                ",刘泽克,3.5。技术加半星。想呈现的议题太多，川普建墙、电子设备沉迷、gay向、女性主义、生态保护、传统与现代的撕裂等等，奈何时长有限几乎没有完全展开。尤其是建墙，墙内安全，墙外就不安全嘛？墙到底阻挡的是什么，只是一只凶神恶煞的大猩猩嘛？太吵太闹太讽刺。
"
                    2020-11-30
                ",我是小狗,"第一部的后半段，已经很像家庭剧了。
第二部更是讲述美国家庭自己的故事。
全程从头笑到尾，梦工厂的片子就是可以无脑笑。"
"
                    2020-12-06
                ",独孤一竿,卖萌，卖腐，输出女权，最后自带恶搞，就是一部骗小女孩的片子。
"
                    2020-11-28
                ",东木,1.不知是因影院音响一般还是国语配音较违和，观影中总有点不适感，燃不起来，笑的也不够开 2.作为一个成年人已经不能单纯的去看电影，总是去找影片中的各种隐喻，分散了注意力，看到身边的小朋友们笑的很欢乐，羡慕3.角色转变太快，没有任何前兆的情况下突然讲出和解一类的话，比较突兀4.部分场景真的很美，例如骑着大猫在蝴蝶化作的树下奔跑一幕5.看到最后打猴子那里，我居然才意识到这是一部融合的女权电影，好莱坞也真是爱凑热闹6.合家欢电影，我身边的孩子们真的很喜欢看，较前作有差距，及格水平
"
                    2020-11-27
                ",猫奴十二年,好玩儿就行。
"
                    2020-12-16
                ",奶味雾霭,爱是永恒的主题，伤疤是勇敢的见证。
"
                    2020-12-20
                ",字母君,近几年梦工厂、迪士尼、蓝天、照明，手牵手走向“看个闹腾”的同质化。什么都想来一点，又什么都不敢触碰，投机的价值观呈现是为了迎合，而不是教化，最后自然是既丢了真诚和天真，又没捡来成熟和深刻。
"
                    2020-11-27
                ",无非,三星半。完全没有了第一部的惊喜，技术纯熟的流水线产品，怪我笑点太高，全程只在老奶奶露腹肌时笑了一下。
"
                    2020-11-30
                ",神仙鱼,只在说猴语的时候笑了，剩下的不像是在看动画片，情节的想象力倒退回了剧情喜剧片，爱情线就像丘比特之箭一样缺乏说服力，而且诉求太多啦。
"
                    2020-11-02
                ",谋杀游戏机,距离上一部好久远了，延续上次的主题，保守与革新，传统和现代。技术一流，节奏很快，台词密集，小梗节奏很好，细节前后呼应，画面五彩缤纷。像超人特工队那种，每个家庭成员性格鲜明各有所长。印度家庭担任聪明人设，他们建造的房子和庄园已经各种现代化了，淋雨马桶什么的都有。结尾所有女性角色一起去拯救男性角色，women power
"
                    2020-12-06
                ",Xaviera,谁能想到今年最动人的台词竟然出自这部动画片：“我终其一生去寻找一个名叫‘明天’的地方，却发现‘明天’并不是一个地方，而是你。我要找的明天，是你。”
"
                    2020-11-30
                ",顗礼,这也太他妈的好看了吧， 儿童邪典级别的脑洞+对传统直男叙事的大型反动，以及对“墙”与观看媒介的隐喻；就是可惜有Guy（这个蠢男人）挡在中间，两个女孩无法将搅姬进行到底
"
                    2020-12-28
                ",发条饺子,整体远没有第一部顺畅，多数情节只见疯狂不见原始，没法接受我们尼安德特尔人也开始局促起来，你明明可以打十个的好嘛？真是哀其不幸，怒其不争。记得要在孩子笑得最开心的时候告诉他，你知道瓜哥一家是怎么灭绝的吗？因为被我们人类吃掉了。按你胃，想象力和视效爆棚，很多事情笑一笑也就过去了。
"
                    2020-11-28
                ",tangerine,走进电影院，我花了一些时间观察那些来迟并弄出非常大声音的孩子，我很难说好多年后，这部续集会不会对他们造成第一部对我那样的影响，也很难用今天的眼光去审视当年的自己，比较两部电影的差异，只是有一点是不会变的，梦工厂永远都在拍这样的动画片，七年前是这样，七年后也没变化，这不一定就是好的，但我珍视这份初心，就如同它珍视我的童心。
"
                    2020-12-24
                ",来园的桃子,相当一般……哪儿好看了？
"
                    2020-11-27
                ",猫奴十二年,好玩儿就行。
"
                    2020-11-30
                ",顗礼,这也太他妈的好看了吧， 儿童邪典级别的脑洞+对传统直男叙事的大型反动，以及对“墙”与观看媒介的隐喻；就是可惜有Guy（这个蠢男人）挡在中间，两个女孩无法将搅姬进行到底
"
                    2020-12-05
                ",火娃,7/10。通过岳父和女婿、穴居人和文明人的矛盾设定，将趣味细节融进去，如穴居人睡觉是叠着睡，吃饭是在被各种奇妙果实包围的雨林中乱跑乱爬、大口啃食，文明人则运用先进的生产技术，在大树上建造了客房、餐厅和电梯，不习惯穴居人爬着树上房和把装剩余果皮的筐子直接抛出围栏外的清理方式，两者生活上的类比很容易找出观念冲突，缺乏见识的坦克甚至把窗框当成现代人的电视屏一样，沉迷其中，这个细节极具创意也暗示了文明社会下家庭成员的关系疏远。对前作中的明天、墙这两个隐喻继续拓展，明天代表了物质更丰富、精神更自由的美国梦，文明人父亲表面上实现了美国梦，但他不希望女儿受到伤害的保守思想而建立的墙，违背了美国梦的自由精神，只有当兽性和理性互为理解，人类与铁拳猴、狼蛛、猛犸牛等合成物种形成解决食物问题的生态共存，乐园才会实现。
"
                    2021-02-25
                ",格兰菲迪,"是先看的2后看的1  其实觉得2更有意思呢
外婆的雷霆姐妹真的帅到炸裂
疯狂原始人的每一个女性角色都很酷 尤其是2里的
大猫还是一如既往的可爱  外婆的头发是真的没想到哈哈哈  2里盖伊的皮带猴都有对象了？2可真是狗粮成堆啊"
"
                    2020-12-16
                ",奶味雾霭,爱是永恒的主题，伤疤是勇敢的见证。
