"
                    2013-07-25
                ",冰山的阴影,蒋勋在孤独六讲里写哪吒，他说，我记得年少时，读到哪吒把肉身还给父母，变成幽魂，最后找了与父母不相干的东西作为肉体的寄托，隐约感觉到那是当时的我最想做的背叛，我不希望有血缘，血缘是我巨大的负担和束缚。父母是我们最大的原罪，是一辈子还不了的亏欠，就是欠他骨肉，欠他血脉，所以当小说描述到哪吒削骨还父，割肉还母时，会给读者带来那么大的震撼。可是，这个角色在过去饱受争议，大家不敢讨论他，因为在百善孝为先的前提之下，他是一个孤独的出走者。
"
                    2007-02-23
                ",柳具足,哪吒要是搁现在，就是一少儿精神病患者：躁郁症、暴力狂、自杀倾向、逆反心理……辅导人员要密切关注他看什么书，听什么音乐，玩什么电脑游戏，业余时间从事什么活动，必须定期参加心理辅导，服用抗躁郁症药……比美国哥伦比亚中学枪击案主谋更犀利的家伙
"
                    2010-06-08
                ",丁一,~~想你时你在闹海~~
"
                    2006-12-03
                ",苏比,爹爹，你的骨肉我还给你，我不连累你。
"
                    2012-08-18
                ",朝暮雪,"哪吒刚刚降生，李靖就想一剑劈了他；
龙王恶人先告状，李靖却丝毫不听哪吒的解释；
哪吒制服了龙王，李靖又叫人把他绑起来；
面对四海龙王的报复，他甚至想杀死哪吒……
是怎样的父亲，才会对自己的亲生骨肉心存偏见？
是怎样的父亲，才会胳膊往外拐，站在别人那边？
是怎样的父亲，才会是非颠倒，不分青红皂白？
并非所有的孩子都是熊孩子，反而是很多父母不配做父母。
在这个“百善孝为先”的国度，《哪吒闹海》没有跟风歌颂父母，反而敢于质疑权威，提出了“是否所有父母都称职”的疑问，其深度和前瞻性都是国漫中的佼佼者。
哪吒那句“爹爹，你的骨肉我还给你，我不连累你”更为震撼。
你不认可我，我不强求。
你选择了懦弱，我选择承担。
舍身取义，以死明志，宁为玉碎，不为瓦全。
40年过去了没看过更震撼的国漫。"
"
                    2019-07-21
                ",亵渎电影,电影真的是时代的产物，小时候看这版的哪吒，不觉得故事有问题，现在再看，才发现这是一个政治味道浓重的故事，传达的价值观念赤裸裸。对比饺子导演对【哪吒之魔童降世】的处理，我命由我不由天的主题又很符合我们当下的主流价值观，哪吒变成了另外一个故事，可能会成为现在这代小朋友的童年回忆，和我们这一代看的哪吒是完全不一样的，可能这就是讲故事的魅力吧。
"
                    2010-05-26
                ",润物,这可能是中国动画史上堪称一人之下万人之上的作品，伟大之处依然不用解释。哪吒的经典形象和悟空一样，被深深铭记于不同时代的观影者心中，而今天创造这些作品的艺术家们纷纷驾鹤西去，在感慨哀叹的同时，更应以此为动力，创造出属于我们中国的动画辉煌。
"
                    2019-07-19
                ",西奥,一个彻头彻尾的反叛形象，也是中国银幕史上一段极为少见、如此尖锐、激烈和惨痛的反叛历程，相比于孙悟空和天庭（统治阶级）的对抗，哪吒做出了中国传统观念中最艰难的一种反叛，在于“孝文化”是深植骨血之中的，是几千年不允许触碰的绝对底线，被他用一种最悲壮、最惨烈的方式夺回了自我的控制权，告诉所有人，“身体发肤、父精母血”，所有受之父母，又反过来牵制和束缚的，我统统还给你们，哪怕是我赖以为生的东西，去挑战一种不可能战胜的观念压迫，这真的太疼了，是肉与灵的双重疼痛。很赞同“化莲重生”后再无哪吒，不在于被天庭招安，而在于如果承认这种重生，就等于将他悲壮而勇敢的反叛精神消解成了一个空洞的符号，这是绝对不能接受的事情，我宁愿相信他的本命是不认命，那个曾经离经叛道，孤妄放纵的哪吒从前只哭过一次，今后也不会再有了
"
                    2013-04-24
                ",Paradox,个人认为其中哪吒自杀的情节有很重的虐恋色彩，我小时候第一次看到，内心有一种很奇怪的感觉。
"
                    2019-04-27
                ",晚不安,省去了繁复、冗长的成长脉络，纯粹提炼出某种极致的哪吒精神，提炼出中国古画与戏曲的精华，刺破权力体制的虚伪和大人世界的荒谬。哪怕世界对不义卑躬屈膝，哪怕至亲对真相懦弱回避，坦荡立于天地间的少年，也没有一丝一毫的畏惧。满腔愤恨，持剑自刎，养育之恩，一刀两断。我将骨肉还于你，我用莲藕为躯体。红绫金圈，打尽天下不公事；三头六臂，看遍世间无情人。可在真正长大复仇之前，也难免要对着疼爱自己的师父痛哭流涕。
"
                    2006-02-23
                ",影志,小时候老分不清哪吒到底是男是女……以前动画片的角色造型，中性风总是很潮嘛。
"
                    2014-02-24
                ",恶魔奶爸Sam,《哪吒闹海》还是有非常不常见的地方，那便是清清楚楚告诉我们：父亲是可以杀的。
"
                    2017-04-04
                ",大耳朵_,1979年的动画电影，那时候我们的动画甚至是优于日本的，可惜的是放弃了这一产业，却成了霓虹国的文化符号之一
"
                    2008-01-21
                ",沉歌,没想到长大后重看居然这么震撼，尤其是销骨割肉的场面。
"
                    2019-07-21
                ",王大根,年轻勇敢的战士，为保护更年轻的一代不被老朽腐坏的政权吞食，抛弃了自己的血肉之躯，与怯懦的父亲决裂，战斗过后，向着光明的未来奔去。但是龙王是杀不死的啊，死了还会有新的龙王，永远渴求着更多的童男童女，几千年了，哪吒还打得动吗？
"
                    2017-03-28
                ",甜椒Oli,中国的少年大底上应该要像哪吒的
"
                    2019-08-03
                ",BA,1979的是艺术，2019的不过是高分动漫
"
                    2019-07-21
                ",吃面包的兔斯基,我觉得孩子的本性里有一种有别于成人世界的决绝和残忍，掺杂着杀戮欲、性欲、（我不是指成人世界以交配为目的的性欲，一种我也说不清楚比较原始的和两性关系有关的欲望）征服欲，和别的什么欲望。真正受孩子欢迎的故事都不是纯粹的童真故事，像彼得潘会处决永无岛上长大的男孩子，会和海盗战斗，会把死亡当成冒险，像小王子回到自己星球的方法是用毒蛇的毒液摆脱肉体，因为肉体太沉重，带不回去。像海的女儿里，美人鱼承受刀尖舔脚的痛苦行走和最后化为泡沫换得永恒的灵魂，还有各种暗黑的格林童话。小孩子的内心世界很复杂，这种暴力美学，未必只震撼成年人的心灵。起码对童年的我来说，里面的政治隐喻我看不懂，舍己为人敢作敢当的英雄主义也不那么重要。我真正关注的是哪吒决绝的自刎，怀着满腔孤勇，和这个爱我也好、不爱我也罢的世界，彻底告别。
"
                    2019-07-31
                ",saintdump,重看79版，除了近乎明示的政治影射（“四”海龙王祸害人间），还有个点是神性的暧昧，对呼风唤雨的所谓自然神，哪吒直接称为妖怪，是可以“制服”的，这可能源于等级化权力的观念（天庭堪堪是最高权力的符号），李靖被处理成一个去势的父权形象，除了父别无实权（反过来证明生身之重），以至于是那一刎，而非宝莲重生，让哪吒找回了身份，也就是神，或者现在语境里的超级英雄（想想阿丽塔也是），宝莲重塑的，隐约有佛陀的影子（就差说天上天下惟我独尊了），一些美学处理（比如曲艺式奇观和动作戏）很有宇宙化的潜力，可惜我们在另一个时代了。
"
                    2019-07-21
                ",Neverland,那么多年，看过种种哪吒故事的改编版，没有一部的立意可以高过这版，这部动画对很多人反抗封建家长制度、反抗不公的强权政治有不可忽视的启蒙作用，蕴含真正人性思考和解放意义。这个特殊的时代造就了很多有哲学思考意味的作品，即使在此后的50年里也无法被取代和超越，果然真正的思考只能在（时代的）痛苦中启动！
"
                    2019-07-14
                ",蔕,看了新版哪吒预告吓的我赶紧过来给真正的国产动画打个分。看清楚了，中国有优秀的国产动画，只是在当下被你们丢弃了
"
                    2007-11-08
                ",冬贝与9-13刺青,看一次哭一次
